id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
Z93099802,PROPERTY,"1 BHK Flat in Nahur East, Bhandup","1 BHK Flat in Nahur East, Bhandup",Anand Dham CHS,"Nahur East, Bhandup",₹1.16 Cr,"₹23,673 /sqft",490 sqft,(46 sqm),Carpet Area,1 BHK,2,Ready To Move,2nd out of 22 Floors,,It is opposite from nahur station,Ketan Chandrakant Shah,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-anand-dham-chs-nahur-east-central-mumbai-suburbs-490-sqft-spid-Z93099802,,6
C93099860,PROPERTY,"1 BHK Flat in Nahur East, Bhandup","1 BHK Flat in Nahur East, Bhandup",Anand Dham CHS,"Nahur East, Bhandup",₹1.26 Cr,"₹23,551 /sqft",535 sqft,(50 sqm),Carpet Area,1 BHK,2,Ready To Move,2nd out of 22 Floors,,It is opposite nahur railway station,Ketan Chandrakant Shah,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-anand-dham-chs-nahur-east-central-mumbai-suburbs-535-sqft-spid-C93099860,,6
L91363782,PROPERTY,"1 BHK Flat in Bhandup West, Mumbai","1 BHK Flat in Bhandup West, Mumbai",swastik iris bhandup,"Bhandup West, Mumbai",₹1.11 Cr,"₹22,200 /sqft",500 sqft,(46 sqm),Super Built-up Area,1 BHK,1,Under Construction,15th out of 22 Floors | Overlooking Park,,"Swastik iris, one of the known societes in central mumbai, brings classic yet modern 1,2 bhk apartments in bhandup west. Apartment prices in this society vary in the range of rs. 95.36 l - 1.61 cr. Here units have different sizes, mostly in range of 406 - 683 sqft carpet area. Swastik iris 's rera registration number is pphone_number",Shri Krishna Real Estate,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-bhandup-west-central-mumbai-suburbs-500-sqft-r1-spid-L91363782,,6
V88578746,PROPERTY,"2 BHK Flat in Govind Nagar, Bhandup West","2 BHK Flat in Govind Nagar, Bhandup West",Kukreja Complex,"Govind Nagar, Bhandup West",₹1.99 Cr,"₹24,782 /sqft",803 sqft,(75 sqm),Carpet Area,2 BHK,2,Ready To Move,11th out of 18 Floors | Overlooking Park,,"This spacious residential 2bhk flat is north-Facing direction. Containing 2 bedroom(s), 2 bathrooms , this flat is spread over a carpet area of 803 sq.Ft. This flat lies on the 11th level of a 18 storey building. This is a ready to move project and the property is 0-1 year old. The beautifully designed vitrified flooring enhances the beauty of the flat. The society complex is in the close vicin...",Ideal realty solution,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kukreja-complex-govind-nagar-central-mumbai-suburbs-803-sqft-r2-spid-V88578746,,7
S90856070,PROPERTY,"2 BHK Flat in Bhandup East, Mumbai","2 BHK Flat in Bhandup East, Mumbai",South Field Gravity,"Bhandup East, Mumbai",₹1.15 Cr,"₹24,261 /sqft",474 sqft,(44 sqm),Built-up Area,2 BHK,2,Ready To Move,GF out of 1 Floors,,"Containing 2 bedroom(s), 2 bathrooms and 2 balconies, this flat is spread over a built up area of 474 sq.Ft. The residential building has 1 floor in total and the flat for sale is located on the ground floor. This is a ready to move project and the property is 0-1 year old.",Owner,3mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bhandup-east-central-mumbai-suburbs-474-sqft-spid-S90856070,,7
H76805229,PROPERTY,"3 BHK Flat in Bhandup West, Mumbai","3 BHK Flat in Bhandup West, Mumbai",Mahindra Lifespaces Splendour,"Bhandup West, Mumbai",₹3.5 Cr,"₹21,341 /sqft","1,640 sqft",(152 sqm),Super Built-up Area,3 BHK,3,Ready To Move,18th out of 25 Floors | Overlooking Park,,"We are the proud owners of this 3 bhk apartment available in mahindra lifespaces splendour, bhandup west, central mumbai. This it is a and the unit is located on 18th floor and has a super built-Up area of 1640 sq.Ft. . It has 3 bathroom(s). The unit is located in a co-Operative society.",Owner,3mo ago,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahindra-lifespaces-splendour-bhandup-west-central-mumbai-suburbs-1640-sqft-r2-spid-H76805229,,7
L84823096,PROPERTY,"Residential property in Bhandup West, Mumbai","Residential property in Bhandup West, Mumbai",Shraddha Infinity,"Bhandup West, Mumbai",₹1.2 Cr,"₹21,818 /sqft",550 sqft,(51 sqm),Plot Area,Plot/Land,,Ready To Move,,,Additional balcony and north east corner flat with free flow of wind,Owner,3mo ago,,https://www.99acres.com/other-residential-property-for-sale-in-shraddha-infinity-bhandup-west-central-mumbai-suburbs-550-sqft-spid-L84823096,,7
M77908937,PROPERTY,"2 BHK Flat in Bhandup West, Mumbai","2 BHK Flat in Bhandup West, Mumbai",Adani Triumph,"Bhandup West, Mumbai",₹1.75 Cr,"₹23,333 /sqft",750 sqft,(70 sqm),Carpet Area,2 BHK,2,Under Construction,36th out of 40 Floors,,"No brokerage. Adani triumph is one of the most popular destination for buying apartments/ flats in bhandup west, central mumbai. You too can be a part of this society by purchasing this 2 bhk flat here. Constructed on a carpet area of 750 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The residential building has 40 floors in total and the flat for sale is located on the 36...",Shri Krishna Real Estate,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bhandup-west-central-mumbai-suburbs-750-sqft-r8-spid-M77908937,,7
T87620466,PROPERTY,"1 BHK Flat in Bhandup West, Mumbai","1 BHK Flat in Bhandup West, Mumbai",Mahadev Samarth Garden,"Bhandup West, Mumbai",₹1.1 Cr,"₹20,992 /sqft",524 sqft,(49 sqm),Carpet Area,1 BHK,2,Ready To Move,18th out of 24 Floors | Overlooking Main Road,,"Vastu-Compliant home with positive energy & peaceful vibes Spacious living room with designer tv unit/partition and warm cove lighting False ceiling in all rooms with premium lighting finish Modern modular kitchen with ample storage, black granite counter & excellent ventilation Spacious bedroom with ac and large wardrobe + cozy lighting Bright, airy layout with open sky view Multiple schools, ...",Owner,7mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-mahadev-samarth-garden-bhandup-west-central-mumbai-suburbs-524-sqft-spid-T87620466,,7
E90255378,PROPERTY,"1 BHK Flat in Ganesh Nagar, Bhandup West","1 BHK Flat in Ganesh Nagar, Bhandup West",Neptune Living Point,"Ganesh Nagar, Bhandup West",₹1.12 Cr,"₹24,888 /sqft",450 sqft,(42 sqm),Carpet Area,1 BHK,2,Ready To Move,5th out of 22 Floors | Overlooking Park,,"The flat is facing the east direction. The floor plan additionally contains 1 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a carpet area of 450 sq.Ft. The flat has a total of 22 floors and this property is situated on 5th floor. Being a ready to move project, you can expect immediate possession of this 10+ years old property. The floor of this flat is beautifully d...",Prajapati Properties,,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-neptune-living-point-ganesh-nagar-central-mumbai-suburbs-450-sqft-r1-spid-E90255378,,7
F91664214,PROPERTY,"1 BHK Flat in Bhandup West, Mumbai","1 BHK Flat in Bhandup West, Mumbai",New Sainath Apartment,"Bhandup West, Mumbai",₹95 Lac,"₹22,891 /sqft",415 sqft,(39 sqm),Carpet Area,1 BHK,1,Ready To Move,1st out of 4 Floors | 1 Open Parking,,"Located in bhandup west, this 1 bhk flat on the 1st floor of a low-Rise, 10+ year old building offers 415 sqft of functional space. Available for immediate sale, it features one bedroom and bathroom in new sainath apartment, central mumbai. Nearby amenities include vitthal temple and dr. Bothra's hospital, ensuring convenience and accessibility. Building is going in redevelopment.",Owner,2mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-new-sainath-apartment-bhandup-west-central-mumbai-suburbs-415-sqft-spid-F91664214,,7
R91046108,PROPERTY,"2 BHK Flat in Bhandup West, Mumbai","2 BHK Flat in Bhandup West, Mumbai",Sundew Swastik Park,"Bhandup West, Mumbai",₹1.35 Cr,"₹23,893 /sqft",565 sqft,(52 sqm),Carpet Area,2 BHK,2,Ready To Move,5th out of 14 Floors | Private Garden,,"We are the proud owners of this 2 bhk apartment available in runwal swastik park, swastik park, central mumbai. This it is a and the unit is located on 5th floor and has a carpet area of 565 sq.Ft. . It has 2 bathroom(s) and 1 balcony(s). The ownership is freehold type.",Owner,2mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sundew-swastik-park-bhandup-west-central-mumbai-suburbs-565-sqft-spid-R91046108,,7
X90796308,PROPERTY,"1 BHK Flat in Nahur East, Bhandup","1 BHK Flat in Nahur East, Bhandup",Bhandup Amol CHS,"Nahur East, Bhandup",₹71 Lac,"₹23,588 /sqft",301 sqft,(28 sqm),Carpet Area,1 BHK,1,Ready To Move,3rd out of 9 Floors | Overlooking Park,,"The flat occupies a carpet area of 300 sq.Ft. That consists of 1 bedroom, 1 bathroom . The property is located on the 3rd floor of a 9 floors tall building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. Under construction property",No Brokerage,Dealer,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-bhandup-amol-chs-nahur-east-central-mumbai-suburbs-301-sqft-r1-spid-X90796308,,7
T91607034,PROPERTY,"1 BHK Flat in Bhandup West, Mumbai","1 BHK Flat in Bhandup West, Mumbai",Shree Vrindavan Sra Chs,"Bhandup West, Mumbai",₹87 Lac,"₹23,513 /sqft",370 sqft,(34 sqm),Carpet Area,1 BHK,2,Ready To Move,18th out of 22 Floors | East Facing,,"This 1 bhk flat, just under a year old, is ready for immediate sale in shree vrindavan sra chs, bhandup west, mumbai. With 370 sqft on the 18th floor of a 22-Floor high-Rise, it features 1 bedroom, 2 bathrooms, and east-Facing views. The gated society includes lift access, full power backup, and on-Call maintenance, close to key amenities.",Owner,2mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-shree-vrindavan-sra-chs-bhandup-west-central-mumbai-suburbs-370-sqft-spid-T91607034,,7
H92106548,PROPERTY,"1 BHK Flat in Bhandup West, Mumbai","1 BHK Flat in Bhandup West, Mumbai",AMBAJI DARSHAN,"Bhandup West, Mumbai",₹1 Cr,"₹24,390 /sqft",410 sqft,(38 sqm),Carpet Area,1 BHK,1,Ready To Move,6th out of 7 Floors,,"Located in ambaji darshan, bhandup west, this 410 sqft, 1 bhk flat on the 6th floor of a 7-Floor mid-Rise building is ready for immediate sale. The 5-10 year old residential apartment offers a well-Maintained space with 1 bedroom and 1 bathroom. Close to key landmarks like vitthal temple and saarthi hospital, it combines convenience with comfort.",Owner,1mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-ambaji-darshan-bhandup-west-central-mumbai-suburbs-410-sqft-spid-H92106548,,7
O91073452,PROPERTY,"1 BHK Flat in Bhandup West, Mumbai","1 BHK Flat in Bhandup West, Mumbai",DP Star,"Bhandup West, Mumbai",₹95 Lac,"₹23,809 /sqft",399 sqft,(37 sqm),Carpet Area,1 BHK,2,Ready To Move,9th out of 16 Floors | East Facing,,"Step into a beautifully crafted 1bhk residence spread across 400 sq. Ft. In the heart of bhandup west a perfect blend of luxury, smart space planning, and urban convenience. Thoughtfully designed with premium interiors and elegant modern aesthetics, this home offers a sophisticated lifestyle ideal for young professionals, couples, or small families seeking comfort with connectivity. Located at ...",Owner,2mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dp-star-bhandup-west-central-mumbai-suburbs-399-sqft-spid-O91073452,,7
H91365820,PROPERTY,"2 BHK Flat in Bhandup West, Mumbai","2 BHK Flat in Bhandup West, Mumbai",mahindra rainforest,"Bhandup West, Mumbai",₹1.98 Cr,"₹22,000 /sqft",900 sqft,(84 sqm),Super Built-up Area,2 BHK,2,Under Construction,28th out of 50 Floors | Overlooking Park,,"Mahindra rainforest is a 25-Acre integrated township on lbs marg, kanjur one of central mumbai's most connected and fast-Evolving addresses. Designed as a self-Sufficient lifestyle destination, the development brings together spacious 2 and 3 bhk residences, over 3.5 lakh sq.Ft. Of clubhouse and open amenity spaces, and more than 7 acres of dense green landscape. The project sits adjacent to me...",Shri Krishna Real Estate,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bhandup-west-central-mumbai-suburbs-900-sqft-r1-spid-H91365820,,7
E92066314,PROPERTY,"3 BHK Flat in Nahur West, Mumbai","3 BHK Flat in Nahur West, Mumbai",Mahindra Rainforest Phase 1,"Nahur West, Mumbai",₹3 Cr,"₹39,473 /sqft",760 sqft,(71 sqm),Carpet Area,3 BHK,2,Under Construction,5th out of 42 Floors | 1 Covered Parking & 1 Open Parking,,"Available from december 2030, this under-Construction 3 bhk flat spans 760 sqft on the 5th floor of a 42-Story high-Rise in mahindra rainforest phase 1, nahur west, mumbai. Offering two bathrooms, parking, and proximity to sonapur market and multiple religious sites, this residential apartment combines convenience with modern living in central mumbai.",Owner,1mo ago,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-nahur-west-central-mumbai-suburbs-760-sqft-spid-E92066314,,7
R84557996,PROPERTY,"Residential property in Bhandup Gaon, Mumbai","Residential property in Bhandup Gaon, Mumbai","Bhandup Gaon, Mumbai, Central Mumbai","Bhandup Gaon, Mumbai",₹25 Lac,"₹22,727 /sqft",110 sqft,(10 sqm),Plot Area,Plot/Land,,Ready To Move,,,Everything is near..... 1.Nahur railway station 3 to 5min walkable.... 2.Mrudula hospital 2min walk 3.Market 5min walk 4.School 5 schools in area 5. D mart ready 7 to 8min walkable All shops near,Owner,11mo ago,,https://www.99acres.com/other-residential-property-for-sale-in-bhandup-gaon-central-mumbai-suburbs-110-sqft-spid-R84557996,,7
C91768682,PROPERTY,"2 BHK Flat in Bhandup West, Mumbai","2 BHK Flat in Bhandup West, Mumbai",Kalpataru Crest,"Bhandup West, Mumbai",₹1.95 Cr,"₹24,193 /sqft",806 sqft,(75 sqm),Carpet Area,2 BHK,2,Ready To Move,15th out of 36 Floors | North-East Facing,,"This property faces the east direction. Containing 2 bedroom(s), 2 bathrooms , this flat is spread over a carpet area of 680 sq.Ft. The property is located on the 15th floor of a 36 floors tall building. As the project is already ready to move, so you can easily move into this 5-10 years old property. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing lo...",Prajapati Properties,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kalpataru-crest-bhandup-west-central-mumbai-suburbs-806-sqft-spid-C91768682,,7
A86445506,PROPERTY,"2 BHK Flat in Subhash Nagar, Bhandup West","2 BHK Flat in Subhash Nagar, Bhandup West",Om Sai Chembur Nandadeep CHS,"Subhash Nagar, Bhandup West",₹2.25 Cr,"₹30,000 /sqft",750 sqft,(70 sqm),Carpet Area,2 BHK,2,Ready To Move,1st out of 16 Floors | Furnished,,"This 2 bhk flat is located in om sai chembur nandadeep chs, which houses some of the most spacious flats in subhash nagar, central mumbai. The floor plan additionally contains 2 bedroom(s), 2 bathrooms . All in all, the flat is spread over a carpet area of 750 sq.Ft. The property is located on the 1st floor of a 16 floors tall building. This 5-10 years old property is available for immediate po...",Owner,1mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-subhash-nagar-central-mumbai-suburbs-750-sqft-spid-A86445506,,7
W87099596,PROPERTY,"2 BHK Flat in Bhandup West, Mumbai","2 BHK Flat in Bhandup West, Mumbai",Arkade Rare,"Bhandup West, Mumbai",₹1.29 Cr,"₹24,571 /sqft",525 sqft,(49 sqm),Carpet Area,2 BHK,2,Under Construction,13th out of 14 Floors | North-East Facing,,"This 2 bhk apartment is available for sale in arkade rare, one of the most prominent projects for flats in bhandup west, central mumbai. The flat is facing the north-East direction. The flat occupies a carpet area of 525 sq.Ft. That consists of 2 bedrooms, 2 bathrooms . The residential building has 14 floors in total and the flat for sale is located on the 13th floor. Moreover, the flat is curr...",SHARON and CO. REALTY,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-arkade-rare-bhandup-west-central-mumbai-suburbs-525-sqft-r2-spid-W87099596,,7
J87572624,PROPERTY,"3 Bedroom House in Tata Nagar, Bhandup","3 Bedroom House in Tata Nagar, Bhandup",Priya Lok Park,"Tata Nagar, Bhandup",₹4.8 Cr,₹3.04 L /sqm,157.94 sqm,"(1,700 sqft)",Plot Area,3 BHK,2,Ready To Move,Private Garden | Gated Society,,"Ground floor 1 hall, 1 room, kitchen, 1 bathroom with toilet, back garden and front garden with car park inside, First floor 2 bedroom,1 toilet and bathroom and 1 terrace. Second floor 1 bedroom and 1 big terrace. Total areat 2500 sq.Ft built up Ground wall to wall 1700 sq.Ft Cost 4.90cr. Negotiable 1good accessibility to west and navi mumbai just 1 min from eastern express highway 2 good hospi...",Owner,7mo ago,,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-tata-nagar-central-mumbai-suburbs-2500-sqft-spid-J87572624,,7
N91360146,PROPERTY,"3 BHK Flat in Bhandup West, Mumbai","3 BHK Flat in Bhandup West, Mumbai",Arkade Rare,"Bhandup West, Mumbai",₹2.97 Cr,"₹27,966 /sqft","1,062 sqft",(99 sqm),Carpet Area,3 BHK,3,Under Construction,12th out of 17 Floors | Overlooking Park,,"Arkade rare is an upcoming residential project in the upscale area of bhandup. The luxury 2 and 3 bhk residences with balconies offer you immense comfort and privacy. The thoughtful plans ensure palatial spaces, sufficient ventilation, and natural light. Your home is designed with contemporary safety features, premium finishes, and branded fixtures. This gated community also hosts unique lifest...",Shri Krishna Real Estate,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-arkade-rare-bhandup-west-central-mumbai-suburbs-1062-sqft-r1-spid-N91360146,,7
U88416096,PROPERTY,"1 BHK Flat in Bhandup West, Mumbai","1 BHK Flat in Bhandup West, Mumbai",Marathwada co operative society,"Bhandup West, Mumbai",₹67 Lac,"₹24,814 /sqft",270 sqft,(25 sqm),Carpet Area,1 BHK,1,Ready To Move,1st out of 7 Floors | Furnished,,"Corner room , good location, first floor, From bhandup west station 15 mints walkable distance , loan available, 24hrs water, gas pipeline",Owner,6mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-marathwada-co-operative-society-bhandup-west-central-mumbai-suburbs-270-sqft-spid-U88416096,,7
B85161792,PROPERTY,"Studio Apartments / 1 RK Flats in Bhandup Gaon, Mumbai","Studio Apartments / 1 RK Flats in Bhandup Gaon, Mumbai",Dattachhaya CHS Ltd,"Bhandup Gaon, Mumbai",₹64 Lac,"₹22,145 /sqft",289 sqft,(27 sqm),Carpet Area,1 BHK,1,Ready To Move,,,"1 rk studio apartment, hall, toilet, bathroom & kitchen, 24 hrs water supply, nahur railway station 10 min walkable, nearby eastern express highway, peacefull locality. Bank loan is possible as society has deemed conveyance & property card docs.",Owner,1mo ago,,https://www.99acres.com/studio-apartment-flat-for-sale-in-bhandup-gaon-central-mumbai-suburbs-289-sqft-r1-spid-B85161792,,7
J91613026,PROPERTY,"Studio Apartments / 1 RK Flats in Friends Colony, Bhandup","Studio Apartments / 1 RK Flats in Friends Colony, Bhandup",Datta Chhaya Apartments,"Friends Colony, Bhandup",₹64 Lac,"₹22,145 /sqft",289 sqft,(27 sqm),Carpet Area,1 BHK,1,Ready To Move,,,1 rk flat located in friends colony bhandup east. Peace full locality. 24 hrs bmc water supply along with boaring for wahrooms. Hardly 9 mins walking to nahur railway station. Eastern express high way 5 mins by walking Bank loan is possible on property. ***deemed conveyance & property card process has been done on society name.,Owner,2mo ago,,https://www.99acres.com/studio-apartment-flat-for-sale-in-datta-chhaya-apartments-friends-colony-central-mumbai-suburbs-289-sqft-spid-J91613026,,7
U91361844,PROPERTY,"2 BHK Flat in Bhandup West, Mumbai","2 BHK Flat in Bhandup West, Mumbai",the adani airica,"Bhandup West, Mumbai",₹2.4 Cr,"₹28,235 /sqft",850 sqft,(79 sqm),Super Built-up Area,2 BHK,2,Under Construction,29th out of 42 Floors | Overlooking Park,,"The project features 5 majestic towers offering an unhindered view of the city. It is located on the lbs marg, offering excellent connectivity to the cities of eastern suburbs, the airport, kanjurmarg railway station and the upcoming metro line 4 with the station right outside the gate. The spacious 2 bhk & 3 bhk apartments are designed with modern amenities that cater to all your needs seamles...",Shri Krishna Real Estate,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bhandup-west-central-mumbai-suburbs-850-sqft-r1-spid-U91361844,,8
G89973030,PROPERTY,"3 BHK Flat in Bhandup West, Mumbai","3 BHK Flat in Bhandup West, Mumbai",Mahavir Universe Astral Tower,"Bhandup West, Mumbai",₹2.22 Cr,"₹27,407 /sqft",810 sqft,(75 sqm),Carpet Area,3 BHK,3,Ready To Move,3rd out of 25 Floors | Overlooking Park,,"Property overview ready-To-Move, fully furnished 2.5 bhk Location: Lbs marg, bhandup west, opposite jain mandir Type: Residential apartment in a well-Established society Configuration: 2.5 bhk Carpet area: 800+ sq ft (Comfortable, well-Designed layout) Condition: Fully furnished with modern interiors Parking: Reserved car parking included Status: Ready to move in Prime location & connectivity S...",Owner,4mo ago,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahavir-universe-astral-tower-bhandup-west-central-mumbai-suburbs-810-sqft-spid-G89973030,,8
P88086406,PROPERTY,"2 BHK Flat in Govind Nagar, Bhandup West","2 BHK Flat in Govind Nagar, Bhandup West",Kukreja Complex,"Govind Nagar, Bhandup West",₹2.03 Cr,"₹26,923 /sqft",754 sqft,(70 sqm),Carpet Area,2 BHK,2,Ready To Move,7th out of 15 Floors | North-East Facing,,"This beautiful 2 bhk flat in govind nagar, central mumbai is situated in kukreja complex, one of the popular residential society in central mumbai. The flat is facing the north-East direction. Constructed on a carpet area of 754 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms . The residential building has 15 floors in total and the flat for sale is located on the 7th floor. This is a read...",D. V. Bhanushali Real Estate,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kukreja-complex-govind-nagar-central-mumbai-suburbs-754-sqft-spid-P88086406,,8
A91365716,PROPERTY,"2 BHK Flat in Bhandup West, Mumbai","2 BHK Flat in Bhandup West, Mumbai",mahindra rainforest,"Bhandup West, Mumbai",₹1.85 Cr,"₹26,428 /sqft",700 sqft,(65 sqm),Super Built-up Area,2 BHK,2,Under Construction,17th out of 50 Floors | Overlooking Park,,"Mahindra rainforest is a 25-Acre integrated township on lbs marg, kanjur one of central mumbai's most connected and fast-Evolving addresses. Designed as a self-Sufficient lifestyle destination, the development brings together spacious 2 and 3 bhk residences, over 3.5 lakh sq.Ft. Of clubhouse and open amenity spaces, and more than 7 acres of dense green landscape. The project sits adjacent to me...",Shri Krishna Real Estate,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bhandup-west-central-mumbai-suburbs-700-sqft-r1-spid-A91365716,,8
N86990950,PROPERTY,"2 BHK Flat in Jaydev Singh Nagar, Bhandup West","2 BHK Flat in Jaydev Singh Nagar, Bhandup West",Sunshine Samriddhi Garden,"Jaydev Singh Nagar, Bhandup West",₹1.45 Cr,"₹29,896 /sqft",485 sqft,(45 sqm),Super Built-up Area,2 BHK,2,Ready To Move,14th out of 23 Floors,,"Located on the 14th floor of a high-Rise at sunshine samriddhi garden, this 485 sq.Ft. 2 bhk flat offers semi-Furnished living with 2 bathrooms. Built 1-5 years ago, the apartment includes power backup, parking, and gym access. Nearby are key hospitals and religious sites, making it ideal for immediate sale in bhandup west, central mumbai.",Owner,2w ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sunshine-samriddhi-garden-jaydev-singh-nagar-central-mumbai-suburbs-485-sqft-spid-N86990950,,8
O91769270,PROPERTY,"3 BHK Flat in Bhandup West, Mumbai","3 BHK Flat in Bhandup West, Mumbai",Kalpataru Crest,"Bhandup West, Mumbai",₹2.65 Cr,"₹25,238 /sqft","1,050 sqft",(98 sqm),Carpet Area,3 BHK,3,Ready To Move,13th out of 36 Floors | Overlooking Park,,"This is a east-Facing property. Constructed on a carpet area of 1050 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms . The residential building has 36 floors in total and the flat for sale is located on the 13th floor. As the project is already ready to move, so you can easily move into this 5-10 years old property. The floor of this flat is beautifully designed using vitrified flooring, g...",Prajapati Properties,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kalpataru-crest-bhandup-west-central-mumbai-suburbs-1050-sqft-spid-O91769270,,8
P91942844,PROPERTY,"4 Bedroom House in Sonapur, Bhandup West","4 Bedroom House in Sonapur, Bhandup West","Sonapur, Bhandup West, Central Mumbai","Sonapur, Bhandup West",₹70 Lac,₹2.79 L /sqm,25.08 sqm,(270 sqft),Plot Area,4 BHK,4,Ready To Move,,,Listed by owner commercial shop + houses available to sell,Owner,1mo ago,,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sonapur-central-mumbai-suburbs-270-sqft-spid-P91942844,,8
W88628060,PROPERTY,"3 BHK Flat in Ganesh Nagar, Bhandup West","3 BHK Flat in Ganesh Nagar, Bhandup West",Neptune Living Point,"Ganesh Nagar, Bhandup West",₹2.6 Cr,"₹25,742 /sqft","1,010 sqft",(94 sqm),Carpet Area,3 BHK,3,Ready To Move,16th out of 22 Floors | Overlooking Park,,"The flat is facing the east direction. The flat occupies a carpet area of 1010 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 2 balconies. The residential building has 22 floors in total and the flat for sale is located on the 16th floor. As the project is already ready to move, so you can easily move into this 10+ years old property. The flat comes well built with vitrified flooring optio...",Prajapati Properties,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-neptune-living-point-ganesh-nagar-central-mumbai-suburbs-1010-sqft-r2-spid-W88628060,,8
H92081740,PROPERTY,"Studio Apartments / 1 RK Flats in Kokan Nagar, Bhandup West","Studio Apartments / 1 RK Flats in Kokan Nagar, Bhandup West",shubham chs bhandup,"Kokan Nagar, Bhandup West",₹58 Lac,"₹22,393 /sqft",259 sqft,(24 sqm),Carpet Area,1 BHK,1,Under Construction,,,"Located in shubham chs, bhandup west, this under-Construction 1 rk studio apartment of 259 sqft on the 7th floor offers an unfurnished, modern layout. Available from june 2027, it features marble flooring, lift access, and overlooks the main road. Situated close to hospitals, markets, schools, and religious places, its part of a gated society with full power backup.",Owner,1mo ago,,https://www.99acres.com/studio-apartment-flat-for-sale-in-kokan-nagar-central-mumbai-suburbs-259-sqft-spid-H92081740,,8
Z88471538,PROPERTY,"3 BHK Flat in Bhandup West, Mumbai","3 BHK Flat in Bhandup West, Mumbai",Mahavir Universe Astral Tower,"Bhandup West, Mumbai",₹3 Cr,"₹24,000 /sqft","1,250 sqft",(116 sqm),Built-up Area,3 BHK,3,Ready To Move,16th out of 25 Floors | Overlooking Park,,"1. We are looking for sale & lease back model wherein we will rent back this apartment from owner till december 2029 at at agreed monthly rent of inr 60,000 with 5% annual increase. Alternatively we can enter into an binding mou/agreement wherein we agree to sale you this property in december 2029 for inr 3 crores wherein non-Refundable advance of inr 50 lakhs is paid at the time of entering in...",Owner,6mo ago,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahavir-universe-astral-tower-bhandup-west-central-mumbai-suburbs-1250-sqft-spid-Z88471538,,8
H78904073,PROPERTY,"1 BHK Flat in Bhandup East, Mumbai","1 BHK Flat in Bhandup East, Mumbai",Bhagwati Apartment,"Bhandup East, Mumbai",₹95 Lac,"₹30,158 /sqft",315 sqft,(29 sqm),Carpet Area,1 BHK,1,Ready To Move,8th out of 8 Floors | North Facing,,Flat attached with tarrac 320 sqft,Owner,3mo ago,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-bhagwati-apartment-bhandup-east-central-mumbai-suburbs-315-sqft-r3-spid-H78904073,,8
